WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;building;building:material;access:roof;addr:street;addr:housenumber;roof:material;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1160941 41.3738902,2.1161084 41.3738307,2.1161378 41.3738361,2.116145 41.3738063,2.1162009 41.3738155,2.1163202 41.3738363,2.1163147 41.3738605,2.1163747 41.3738689,2.1163533 41.3739878,2.1163238 41.3740267,2.1161063 41.3739215,2.1161114 41.3738933,2.1160941 41.3738902)));;;;;;;-1;0;-1;;;538524477;residential;;;;;;357;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1160606 41.3740061,2.1161063 41.3739215,2.1163238 41.3740267,2.1162801 41.37409,2.1160606 41.3740061)));;;;;;;-1;0;-1;;;538524478;residential;;;;;;189;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.116022 41.3740519,2.1160606 41.3740061,2.1162801 41.37409,2.1162364 41.3741465,2.116022 41.3740519)));;;;;;;-1;0;-1;;;538524479;residential;;;;;;137;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1159488 41.3741167,2.1159945 41.3740504,2.116022 41.3740519,2.1162364 41.3741465,2.1161775 41.3742281,2.1160082 41.3741456,2.1159488 41.3741167)));;;;;;;-1;0;-1;;;538524480;residential;;;;;;223;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1158858 41.3743394,2.1159397 41.3742655,2.1161135 41.3743349,2.1160428 41.3744159,2.1158858 41.3743394)));;;;;;;-1;0;-1;;;538524481;residential;;;;;;161;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1159397 41.3742655,2.1159651 41.3742311,2.1159468 41.3742235,2.1160082 41.3741456,2.1161775 41.3742281,2.1161135 41.3743349,2.1159397 41.3742655)));;;;;;;-1;0;-1;;;538524482;residential;;;;;;233;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.115297 41.373377,2.1153461 41.3732789,2.1156578 41.3733665,2.1157267 41.3732482,2.1154056 41.3731641,2.1154535 41.373066,2.1158773 41.373172,2.1158364 41.3732587,2.1158749 41.3732684,2.1158049 41.3734138,2.1157675 41.3734024,2.1157197 41.3734856,2.115297 41.373377)));;;;;;;-1;0;-1;;;538524483;commercial;;;;;;1057;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1149 41.373267,2.1149747 41.3731373,2.1150903 41.3731706,2.1150167 41.373302,2.1149 41.373267)));;;;;;;-1;0;-1;;;538524484;residential;;;;;;164;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1148299 41.3732477,2.114907 41.3731049,2.1149829 41.3731224,2.1149747 41.3731373,2.1149 41.373267,2.1148299 41.3732477)));;;;;;;-1;0;-1;;;538524485;residential;;;;;;111;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1147659 41.373239,2.1148391 41.3730852,2.114907 41.3731049,2.1148299 41.3732477,2.1148251 41.3732549,2.1147659 41.373239)));;;;;;;-1;0;-1;;;538524486;residential;;;;;;103;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1145954 41.3731892,2.1146707 41.3730374,2.1148391 41.3730852,2.1147659 41.373239,2.1145954 41.3731892)));;;;;;;-1;0;-1;;;538524487;residential;;;;;;274;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1144267 41.3731411,2.1145007 41.3730095,2.114506 41.373,2.1146707 41.3730374,2.1145954 41.3731892,2.1144267 41.3731411)));;;;;;;-1;0;-1;;;538524488;residential;;;;;;258;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1142895 41.3730999,2.1143515 41.3729909,2.1143779 41.3729985,2.1143881 41.3729787,2.1145007 41.3730095,2.1144267 41.3731411,2.1142895 41.3730999)));;;;;;;-1;0;-1;;;538524489;residential;;;;;;188;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1141625 41.3730633,2.1142224 41.3729489,2.1142529 41.3729581,2.114259 41.3729451,2.1143271 41.3729627,2.114317 41.372981,2.1143515 41.3729909,2.1142895 41.3730999,2.1141625 41.3730633)));;;;;;;-1;0;-1;;;538524490;residential;;;;;;166;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1140913 41.373042,2.1140975 41.3730309,2.1141554 41.3729276,2.1142224 41.3729489,2.1141625 41.3730633,2.1140913 41.373042)));;;;;;;-1;0;-1;;;538524491;residential;;;;;;86;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1139724 41.3730031,2.1140362 41.372879,2.1140446 41.3728627,2.1141706 41.3728971,2.1141554 41.3729276,2.1140975 41.3730309,2.1140364 41.3730107,2.1140303 41.3730191,2.1139724 41.3730031)));;;;;;;-1;0;-1;;;538524492;residential;;;;;;181;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1139063 41.3729855,2.1139673 41.3728605,2.1140362 41.372879,2.1139724 41.3730031,2.1139063 41.3729855)));;;;;;;-1;0;-1;;;538524493;residential;;;;;;89;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1138017 41.3729543,2.1138667 41.3728277,2.1139673 41.3728605,2.1139063 41.3729855,2.1138017 41.3729543)));;;;;;;-1;0;-1;;;538524495;residential;;;;;;139;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1135272 41.3728711,2.1135903 41.372746,2.1138718 41.3728155,2.1138667 41.3728277,2.1138017 41.3729543,2.1135272 41.3728711)));;;;;;;-1;0;-1;;;538524496;residential;;;;;;389;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1133148 41.3727468,2.1133931 41.3726522,2.113406 41.3726563,2.1136065 41.3727186,2.1135903 41.372746,2.113572 41.3727415,2.1135394 41.3728063,2.1134805 41.3728551,2.1133341 41.3728116,2.1133169 41.3727689,2.1133311 41.3727529,2.1133148 41.3727468)));;;;;;;-1;0;-1;;;538524498;residential;;;;;;331;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.113406 41.3726563,2.1134724 41.3725828,2.1135638 41.3725561,2.1137051 41.3725981,2.113635 41.3727285,2.1136065 41.3727186,2.113406 41.3726563)));;;;;;;-1;0;-1;;;538524499;residential;;;;;;281;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.113635 41.3727285,2.1137051 41.3725981,2.1139633 41.3726629,2.1138891 41.3727895,2.113635 41.3727285)));;;;;;;-1;0;-1;;;538524500;residential;;;;;;348;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1138891 41.3727895,2.1139633 41.3726629,2.1141726 41.3727133,2.1141035 41.3728444,2.1138891 41.3727895)));;;;;;;-1;0;-1;;;538524501;residential;;;;;;289;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1140954 41.3728597,2.1141035 41.3728444,2.1141726 41.3727133,2.1142458 41.3727377,2.1141747 41.372881,2.1140954 41.3728597)));;;;;;;-1;0;-1;;;538524502;residential;;;;;;118;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1141747 41.372881,2.1142458 41.3727377,2.1143068 41.372756,2.1142387 41.3728978,2.1141747 41.372881)));;;;;;;-1;0;-1;;;538525468;residential;;;;;;94;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1142387 41.3728978,2.1143068 41.372756,2.1143749 41.372775,2.1142966 41.3729161,2.1142387 41.3728978)));;;;;;;-1;0;-1;;;538525469;residential;;;;;;95;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1142885 41.3729321,2.1142966 41.3729161,2.1143749 41.372775,2.1145019 41.3728116,2.1144277 41.372971,2.1142885 41.3729321)));;;;;;;-1;0;-1;;;538525470;residential;;;;;;224;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1144277 41.372971,2.1145019 41.3728116,2.1145792 41.3728338,2.1145056 41.3729829,2.1145009 41.3729924,2.1144277 41.372971)));;;;;;;-1;0;-1;;;538525471;residential;;;;;;127;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1145056 41.3729829,2.1145792 41.3728338,2.1147733 41.372891,2.114695 41.3730343,2.1145056 41.3729829)));;;;;;;-1;0;-1;;;538525472;residential;;;;;;299;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.114695 41.3730343,2.1147733 41.372891,2.1151778 41.3729916,2.1150975 41.373161,2.1150416 41.3731449,2.1150528 41.3731243,2.1148465 41.3730618,2.1148424 41.3730748,2.114695 41.3730343)));;;;;;;-1;0;-1;;;538525473;residential;;;;;;626;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1161617 41.3747489,2.11618 41.3745857,2.1162755 41.3744316,2.1163829 41.3744785,2.1169337 41.374719,2.1170541 41.3747733,2.1168122 41.3750997,2.116184 41.3748557,2.1161617 41.3747489)));;;;;;;-1;0;-1;;;538525474;residential;;;;;;3060;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1162755 41.3744316,2.1163825 41.374288,2.1171629 41.3746326,2.1170541 41.3747733,2.1169337 41.374719,2.1169578 41.3746892,2.116413 41.3744497,2.1163829 41.3744785,2.1162755 41.3744316)));;;;;;;-1;0;-1;;;538525475;residential;;;;;;1159;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.116689 41.3739966,2.1168184 41.3738312,2.1169062 41.3738786,2.1168923 41.373896,2.1173699 41.3741122,2.1173868 41.3740902,2.1174731 41.3741307,2.1173622 41.3742867,2.116689 41.3739966)));Centre d'Atenció Primària Collblanc;;;;;;-1;0;-1;;;538525476;yes;;;Carrer de la Creu Roja;18;;1186;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1165657 41.3733977,2.1169934 41.3736101,2.1169154 41.3736988,2.1169 41.3736879,2.1168399 41.3737492,2.1168569 41.3737584,2.116811 41.3738148,2.1166944 41.3737588,2.1167444 41.3737018,2.1165673 41.3736116,2.1165657 41.3733977)));;;;;;;-1;0;-1;;;538525477;residential;;;;;;790;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.116811 41.3738148,2.1169934 41.3736101,2.1171805 41.3737062,2.1170049 41.3739035,2.1169391 41.3738632,2.1169231 41.3738874,2.1169062 41.3738786,2.1168184 41.3738312,2.116811 41.3738148)));;;;;;;-1;0;-1;;;538525478;residential;;;;;;524;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1169961 41.3739155,2.1170049 41.3739035,2.1171805 41.3737062,2.1172999 41.3737687,2.1171205 41.3739765,2.1169961 41.3739155)));;;;;;;-1;0;-1;;;538525479;residential;;;;;;342;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1171205 41.3739765,2.1172999 41.3737687,2.1174126 41.3738271,2.1172562 41.3740101,2.1172375 41.3740321,2.1171205 41.3739765)));;;;;;;-1;0;-1;;;538525480;residential;;;;;;314;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1172562 41.3740101,2.1174126 41.3738271,2.117478 41.3738621,2.1173305 41.3740293,2.117318 41.3740435,2.1172562 41.3740101)));;;;;;;-1;0;-1;;;538525481;residential;;;;;;158;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1173305 41.3740293,2.117478 41.3738621,2.1176426 41.3739436,2.1174955 41.3741118,2.1173305 41.3740293)));;;;;;;-1;0;-1;;;538525482;commercial;;;;;;369;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1128795 41.3754507,2.1134792 41.3746255,2.1136317 41.3746987,2.1130361 41.3755239,2.1128795 41.3754507)));;;;;;;-1;0;-1;;;538527774;residential;;;;;;1591;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1134976 41.3739188,2.1136686 41.3735708,2.1138042 41.3736159,2.1138442 41.3736587,2.1137102 41.3739234,2.1136378 41.3739569,2.1134976 41.3739188)));;;;;;;-1;0;-1;;;538527775;residential;;;;;;671;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1133805 41.3738818,2.1134519 41.3737374,2.1134784 41.3736839,2.1135515 41.3735361,2.1136686 41.3735708,2.1134976 41.3739188,2.1133805 41.3738818)));;;;;;;-1;0;-1;;;538527776;residential;;;;;;434;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1132896 41.3738529,2.1133574 41.3737323,2.1133682 41.373713,2.1134519 41.3737374,2.1133805 41.3738818,2.1132896 41.3738529)));;;;;;;-1;0;-1;;;538527777;residential;;;;;;134;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1133328 41.3736425,2.1134036 41.3734991,2.1135515 41.3735361,2.1134784 41.3736839,2.1133328 41.3736425)));;;;;;;-1;0;-1;;;538527778;residential;;;;;;225;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1132434 41.3736575,2.1132499 41.3736451,2.1133359 41.3734795,2.1134036 41.3734991,2.1133328 41.3736425,2.1133143 41.3736772,2.1132434 41.3736575)));;;;;;;-1;0;-1;;;538527779;residential;;;;;;132;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1131387 41.3736124,2.1132182 41.3734617,2.1132265 41.373446,2.1133359 41.3734795,2.1132499 41.3736451,2.1131387 41.3736124)));;;;;;;-1;0;-1;;;538527780;commercial;;;;;;197;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1129307 41.3735477,2.1130154 41.3733939,2.1130355 41.3733882,2.1130724 41.3734009,2.1130817 41.3734159,2.1132182 41.3734617,2.1131387 41.3736124,2.1129307 41.3735477)));;;;;;;-1;0;-1;;;538527781;residential;;;;;;347;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1132249 41.3738344,2.1132935 41.3737242,2.1133004 41.373713,2.1133574 41.3737323,2.1132896 41.3738529,2.1132249 41.3738344)));;;;;;;-1;0;-1;;;538527782;residential;;;;;;81;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1127135 41.3736899,2.1127936 41.3735176,2.1133143 41.3736772,2.1132935 41.3737242,2.1132249 41.3738344,2.1127135 41.3736899)));;;;;;;-1;0;-1;;;538527784;residential;;;;;;914;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1132789 41.373347,2.1134753 41.3729686,2.1135408 41.3729486,2.1140628 41.3730974,2.1141 41.3731505,2.1138965 41.3735555,2.1138611 41.3735728,2.1133143 41.3734214,2.1132789 41.373347)));;;;;;;-1;0;-1;;;538527786;residential;;;;;;3088;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1127976 41.3732275,2.1131479 41.3728836,2.11324 41.372861,2.1133178 41.3728809,2.1133497 41.372938,2.1131462 41.3733722,2.1128082 41.373262,2.1127976 41.3732275)));;;;;;;-1;0;-1;;;538527788;residential;;;;;;1362;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1160518 41.3756749,2.1160819 41.3754757,2.1162323 41.3754876,2.1162315 41.3755162,2.116289 41.3755162,2.116289 41.3754936,2.116327 41.3754936,2.1163279 41.3755341,2.1163049 41.3755341,2.1163031 41.3755912,2.1163279 41.3755912,2.1163226 41.3757134,2.1160925 41.375712,2.1161014 41.3756749,2.1160518 41.3756749)));;;;;;;-1;0;-1;;;538527790;residential;;;;;;512;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1160819 41.3754757,2.1161051 41.3752764,2.1161252 41.3752623,2.1162044 41.3752613,2.1162003 41.3753026,2.1162245 41.3753036,2.1162312 41.3752593,2.1162548 41.375257,2.1163023 41.3752522,2.1163036 41.3753619,2.1162862 41.3753599,2.1162822 41.3753891,2.1163117 41.3753921,2.116305 41.3754555,2.1163264 41.3754555,2.116327 41.3754936,2.116289 41.3754936,2.116289 41.3755162,2.1162315 41.3755162,2.1162323 41.3754876,2.1160819 41.3754757)));;;;;;;-1;0;-1;;;538527792;residential;;;;;;446;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1161252 41.3752623,2.116136 41.3750953,2.1161641 41.3750963,2.1161668 41.3750641,2.1161306 41.375062,2.11614 41.3750067,2.1163371 41.3750721,2.1162902 41.3751516,2.1162607 41.3751526,2.1162548 41.375257,2.1162312 41.3752593,2.1162044 41.3752613,2.1161252 41.3752623)));;;;;;;-1;0;-1;;;538527794;residential;;;;;;317;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1162875 41.3751657,2.1162902 41.3751516,2.1163371 41.3750721,2.1166939 41.375207,2.1167234 41.3752593,2.1166295 41.3753911,2.1165142 41.3753458,2.1165531 41.3752794,2.1163318 41.375209,2.1162875 41.3751657)));;;;;;;-1;0;-1;;;538527797;residential;;;;;;565;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1163226 41.3757134,2.1163279 41.3755912,2.1163279 41.3755341,2.116327 41.3754936,2.1163264 41.3754555,2.1163532 41.3753901,2.1164806 41.3754555,2.1164914 41.3754364,2.1165745 41.3754747,2.1164163 41.3757142,2.1163226 41.3757134)));;;;;;;-1;0;-1;;;538527800;residential;;;;;;468;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1163559 41.375376,2.1164069 41.3753066,2.1165142 41.3753458,2.1166295 41.3753911,2.1165745 41.3754747,2.1164914 41.3754364,2.1163559 41.375376)));;;;;;;-1;0;-1;;;538527803;residential;;;;;;203;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1165153 41.3729461,2.116808 41.3725861,2.1169056 41.3725708,2.1172471 41.3727508,2.1167003 41.373361,2.1165519 41.3732832,2.1165153 41.3729461)));;;;;;;-1;0;-1;;;539213162;residential;;;;;;2862;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1167979 41.3733976,2.1173406 41.3728149,2.1178833 41.3730711,2.1173345 41.3736599,2.1167979 41.3733976)));;;;;;;-1;0;-1;;;539213163;residential;;;;;;4252;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1174097 41.3737225,2.1179951 41.3731184,2.1186639 41.3734738,2.1180785 41.3740687,2.1174097 41.3737225)));;;;;;;-1;0;-1;;;539213164;residential;;;;;;5633;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1182079 41.3740488,2.1187471 41.3735154,2.1191199 41.3737006,2.1191387 41.3737549,2.1187283 41.374391,2.1182133 41.3741172,2.1182079 41.3740488)));;;;;;;-1;0;-1;;;539213165;residential;;;;;;3995;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1188087 41.3744634,2.1192272 41.3738173,2.119321 41.3737972,2.119651 41.3739623,2.1196778 41.3740126,2.1191735 41.3746305,2.1188087 41.3744634)));;;;;;;-1;0;-1;;;539213166;residential;;;;;;3355;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1179236 41.3751216,2.1183313 41.3745399,2.1180363 41.374401,2.1181892 41.3742199,2.1186854 41.3744735,2.118224 41.3752283,2.1179236 41.3751216)));;;;;;;-1;0;-1;;;539213167;residential;;;;;;3030;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1184614 41.3750294,2.1187767 41.3745265,2.1191386 41.3746965,2.1189541 41.3751117,2.1189564 41.375294,2.1186716 41.3753045,2.1186622 41.375096,2.1184614 41.3750294)));;;;;;;-1;0;-1;;;539213168;residential;;;;;;2714;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1164886 41.3722193,2.1165584 41.3721287,2.116494 41.3720925,2.1170412 41.3713679,2.1175159 41.3715591,2.1175267 41.3716014,2.1168212 41.3724266,2.1165074 41.3722877,2.1164886 41.3722193)));;;;;;;-1;0;-1;;;539213201;residential;;;;;;4911;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1164376 41.3723429,2.1167715 41.3725023,2.1166221 41.3726863,2.1164796 41.3726162,2.1164376 41.3723429)));;;;;;;-1;0;-1;;;539213202;residential;;;;;;563;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1169233 41.3725023,2.1176518 41.371621,2.1183756 41.3719066,2.1176028 41.3728125,2.1169233 41.3725023)));;;;;;;-1;0;-1;;;539213203;residential;;;;;;7903;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1177382 41.3728528,2.1184924 41.3719802,2.1191088 41.3722307,2.1191205 41.3722903,2.1182239 41.3731472,2.1177545 41.3729089,2.1177382 41.3728528)));;;;;;;-1;0;-1;;;539213204;residential;;;;;;7054;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1177639 41.371493,2.1184574 41.3706747,2.1185624 41.3706607,2.1191532 41.3710637,2.1191579 41.371097,2.1189687 41.3712652,2.118455 41.3718084,2.1177732 41.3715509,2.1177639 41.371493)));;;;;;;-1;0;-1;;;539213205;residential;;;;;;7768;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1185951 41.3718628,2.1190948 41.3712775,2.1194007 41.3714317,2.1195385 41.3713283,2.1198327 41.3715281,2.1198444 41.3715789,2.1192583 41.3721466,2.1185951 41.3718628)));;;;;;;-1;0;-1;;;539213206;residential;;;;;;5517;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1183682 41.3731933,2.1192882 41.3723077,2.1198809 41.3724969,2.1198997 41.3725492,2.1191943 41.3736522,2.1183682 41.3731933)));;;;;;;-1;0;-1;;;539213207;residential;;;;;;9412;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1194276 41.3721628,2.1199507 41.3716757,2.1200338 41.3716736,2.1202833 41.3718125,2.120294 41.3718669,2.1199748 41.3723822,2.1194491 41.3722272,2.1194276 41.3721628)));;;;;;;-1;0;-1;;;539213208;residential;;;;;;3152;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1201089 41.3724244,2.1203771 41.3719554,2.1204791 41.3719454,2.1208304 41.3721849,2.1205917 41.3725794,2.1201089 41.3724244)));;;;;;;-1;0;-1;;;539213209;residential;;;;;;2460;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.119315 41.3737025,2.1200097 41.3725492,2.1205005 41.3727304,2.1201545 41.3733121,2.1197361 41.3739239,2.119315 41.3737025)));;;;;;;-1;0;-1;;;539213210;residential;;;;;;6483;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1198434 41.3739783,2.1202216 41.3733986,2.1205622 41.373614,2.1201411 41.3741212,2.1198434 41.3739783)));;;;;;;-1;0;-1;;;539213211;residential;;;;;;2277;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1196127 41.374254,2.1197844 41.3740306,2.1200928 41.3741796,2.1199024 41.374403,2.1196127 41.374254)));;;;;;;-1;0;-1;;;539213212;residential;;;;;;871;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1202833 41.3733161,2.1206293 41.3727807,2.1211416 41.3729759,2.1216512 41.373298,2.1211603 41.3738756,2.1202833 41.3733161)));;;;;;;-1;0;-1;;;539213214;residential;;;;;;7307;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1211496 41.3742601,2.1212033 41.3740709,2.1213186 41.3738857,2.1214339 41.3737468,2.1217182 41.3734147,2.1220455 41.3730222,2.1225524 41.3733765,2.1212569 41.3746365,2.1211764 41.3744553,2.1211496 41.3742601)));;;;;;;-1;0;-1;;;539213215;residential;;;;;;7968;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1206947 41.372635,2.1209415 41.3722526,2.1219205 41.3729269,2.1219205 41.3729933,2.1217086 41.3732368,2.1212848 41.3729047,2.120735 41.3727095,2.1206947 41.372635),(2.1209737 41.3726612,2.1212526 41.3727779,2.1212795 41.3727477,2.1213626 41.372786,2.1214498 41.3728554,2.1214129 41.3728861,2.1214669 41.3729176,2.1215153 41.3728699,2.1216978 41.3729678,2.1217381 41.3729322,2.1215678 41.372846,2.1212788 41.3726862,2.1212389 41.372723,2.1211653 41.3726891,2.1211875 41.3726379,2.1210216 41.372568,2.1209737 41.3726612)));;;;;;;-1;0;-1;;;-7738522;residential;;;;;;3896;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1199829 41.3744171,2.1206561 41.3736401,2.1211282 41.373934,2.1210745 41.3740246,2.1210343 41.3742158,2.1210557 41.3743909,2.1211201 41.3745338,2.1211899 41.3747109,2.1209699 41.3749082,2.1199829 41.3744171),(2.1202649 41.3742734,2.1209398 41.3745876,2.1208291 41.3744161,2.1207926 41.3742164,2.120812 41.3740021,2.1207027 41.3739169,2.1204536 41.3742354,2.1203373 41.3741787,2.1202649 41.3742734)));;;;;;;-1;0;-1;;;-7738523;residential;;;;;;6196;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1127758 41.3756483,2.1128269 41.3756471,2.1128265 41.3756364,2.1128496 41.3756359,2.1128992 41.3756348,2.1129672 41.3756341,2.1129673 41.375644,2.1129727 41.3757803,2.1127811 41.3757841,2.1127758 41.3756483)));;;;;;;-1;0;-1;;;635068292;apartments;;;Carretera de Collblanc;133;;256;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1132686 41.3756274,2.1133991 41.375625,2.1134085 41.3756248,2.1134074 41.3756072,2.1134231 41.3756069,2.1134392 41.3756065,2.1134394 41.3756242,2.113446 41.3756241,2.1135713 41.375622,2.1135763 41.3757681,2.1134516 41.3757706,2.1132938 41.3757738,2.1132731 41.3757742,2.1132689 41.3756379,2.1132686 41.3756274)));;;;;;;-1;0;-1;;;635068302;apartments;;;Carretera de Collblanc;121;;418;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1135861 41.3756213,2.113681 41.3756192,2.1137113 41.3756188,2.1137181 41.3756187,2.1137169 41.3756009,2.113733 41.3756006,2.1137479 41.3756003,2.1137492 41.3756182,2.1137576 41.3756181,2.1138889 41.375615,2.1138892 41.3756252,2.1138937 41.3757617,2.1138797 41.375762,2.1137159 41.3757653,2.1135909 41.3757678,2.1135861 41.3756213)));;;;;;;-1;0;-1;;;635068312;apartments;;;Carretera de Collblanc;111-113;;418;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1138889 41.375615,2.1140143 41.3756125,2.1140201 41.3756118,2.1140197 41.3755948,2.1140361 41.3755944,2.1140514 41.3755939,2.114052 41.3756121,2.114061 41.3756116,2.1141896 41.3756089,2.11419 41.3756191,2.1141944 41.3757556,2.1138937 41.3757617,2.1138892 41.3756252,2.1138889 41.375615)));;;;;;;-1;0;-1;;;635068318;apartments;;;Carretera de Collblanc;109;;415;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1141896 41.3756089,2.1143166 41.3756064,2.1143223 41.3756057,2.1143219 41.3755887,2.1143368 41.3755883,2.1143536 41.3755878,2.1143542 41.375606,2.1143632 41.3756055,2.1144911 41.3756031,2.1144914 41.3756128,2.1144964 41.3757495,2.1141944 41.3757556,2.11419 41.3756191,2.1141896 41.3756089)));;;;;;;-1;0;-1;;;635068330;apartments;;;Carretera de Collblanc;107;;416;DIS_2;Districte II;BAR_05;Collblanc
